
MC properties:
   MC Sweeps:       70000
   Mesh disp:       1.500000
   Bias type:       Minimum
   Bias strength:   20.000000
   Bias location:   29.304348
   InitialHeight:   29.304348
   RandSeed:        2
   Boundary Cond:   Frame

Mesh Properties:
   Bending Modulus: 20.000000
   Lx:              840.000000
   Ly:              840.000000
   Node nums in x:  70
   Node nums in y:  70

Particle Properties:
   Ptype num:       3
   Lengths:         3.5 17.5 20.0 7.5 17.5 30.0
   Binding str:     10.5 0.0 4.75
   Binding ranges:  4.0 0.0 4.0
   Densities:       200.0 4000.0 500.0 200.0 7520.0 480.0
   PDiam:           4.000000

Output Options:
   Tag:             Z_29.304347826086957
   OutputDir:       ../Simulation_Results/
   Framenums:       0
   Datanums:        50000
   Histbnums:       0

Restart Info:
   Inputfilename:   None
   Equil option:    No

Error Check:        Naw

#Sweep(1) TAcc(2) NAcc(3) SHAcc(4) TotE(5) MeshE(6) BiasE(7) Veff(8) ZBot(9) ZTop(10) TotAreaBot(11) TotAreaTop(12) TotPop(13) TotPopBot(14) TotPopTop(15) ThetaValTop(16) ThetaValBot(17) NBot1(18) NBot2(19) NBot3(20) NTop1(21) NTop2(22) NTop3(23) Bonds1(24) Bonds2(25) Bonds3(26) 
589 0.56 0.56 0.61 2327.519783 2299.988402 0.191572 27.339808 -20.661720 20.891510 705600.000000 709919.864346 1010.893905 367.480158 643.413748 29.398786 0.114895 15.767675 312.719783 38.992700 15.768104 592.477567 35.168076 0.000000 0.000000 0.153341 
590 0.56 0.56 0.61 2277.202862 2250.307201 0.079076 26.816585 -20.661720 21.112138 705600.000000 709872.836605 1010.905632 367.501114 643.404518 29.266693 0.225209 15.766004 312.725916 39.009194 15.766380 592.466965 35.171173 0.000000 0.000000 0.160008 
591 0.56 0.56 0.61 2225.086740 2198.266452 0.069134 26.751153 -20.661720 21.137245 705600.000000 709926.570116 1010.907411 367.503931 643.403480 29.279245 0.237762 15.765783 312.730406 39.007742 15.766159 592.466147 35.171174 0.000000 0.000000 0.160008 
592 0.56 0.56 0.61 2231.276378 2204.133490 0.310649 26.832238 -20.661720 21.130087 705600.000000 709947.903389 1010.916670 367.510716 643.405954 29.417442 0.234184 15.766059 312.765905 38.978752 15.766384 592.497960 35.141611 0.000000 0.000000 0.160008 
593 0.56 0.56 0.61 2261.508337 2233.127635 0.880532 27.500169 -20.661720 20.810261 705600.000000 709957.522701 1010.893962 367.476031 643.417931 29.095181 0.074270 15.768203 312.756346 38.951482 15.768579 592.491470 35.157881 0.000000 0.000000 0.160008 
594 0.56 0.56 0.61 2330.120916 2301.449652 0.879888 27.791376 -20.661720 20.801316 705600.000000 709991.671764 1010.887538 367.464432 643.423106 29.095181 0.069798 15.769162 312.758139 38.937130 15.769538 592.494044 35.159524 0.000000 0.000000 0.160008 
595 0.56 0.56 0.61 2332.264234 2303.648680 0.881192 27.734362 -20.661720 20.818894 705600.000000 710026.625277 1010.895111 367.473739 643.421372 29.095181 0.078587 15.769000 312.756367 38.948372 15.769378 592.499099 35.152895 0.000000 0.000000 0.160008 
596 0.56 0.56 0.61 2349.735299 2321.039536 0.881214 27.814549 -20.661720 20.819176 705600.000000 710075.890281 1010.892618 367.470088 643.422530 29.095181 0.078728 15.769355 312.747033 38.953700 15.769652 592.499047 35.153831 0.000000 0.000000 0.166675 
597 0.56 0.56 0.61 2339.834516 2311.213582 0.881268 27.739666 -20.661720 20.819858 705600.000000 710029.766299 1010.889084 367.466746 643.422338 29.095181 0.079069 15.768932 312.762026 38.935787 15.769362 592.494881 35.158095 0.000000 0.000000 0.166675 
598 0.56 0.56 0.61 2365.741557 2338.694849 0.150281 26.896428 -20.956186 20.818133 705600.000000 710018.607935 1010.905302 367.498835 643.406467 29.389646 -0.069026 15.766245 312.744030 38.988560 15.766621 592.469854 35.169993 0.000000 0.000000 0.173342 
599 0.56 0.56 0.61 2302.503034 2274.264227 0.701229 27.537578 -20.684262 20.820636 705600.000000 709963.008974 1010.892175 367.473935 643.418240 29.117723 0.068187 15.768287 312.747229 38.958419 15.768717 592.488195 35.161328 0.000000 0.000000 0.173342 
600 0.56 0.56 0.61 2346.022960 2317.436003 0.700657 27.886299 -20.684262 20.811978 705600.000000 710023.450690 1010.892454 367.468123 643.424331 29.117723 0.063858 15.769543 312.762653 38.935927 15.769868 592.503866 35.150597 0.000000 0.000000 0.173342 
601 0.56 0.56 0.61 2351.230191 2322.792711 0.792538 27.644943 -20.684262 20.820588 705600.000000 709961.817708 1010.889625 367.469544 643.420081 29.502828 0.068163 15.768750 312.748392 38.952402 15.769073 592.486321 35.164687 0.000000 0.000000 0.173342 
602 0.56 0.56 0.61 2268.707798 2240.029011 0.792361 27.886425 -20.684262 20.817974 705600.000000 709984.586486 1010.890142 367.466663 643.423479 29.502828 0.066856 15.769471 312.745059 38.952133 15.769902 592.491211 35.162366 0.000000 0.000000 0.180009 
603 0.56 0.56 0.61 2318.983704 2288.725160 1.225505 29.033039 -20.684262 20.388769 705600.000000 709985.494665 1010.883903 367.439107 643.444795 29.059024 -0.147746 15.773095 312.790113 38.875900 15.773637 592.554920 35.116238 0.000000 0.000000 0.180009 
604 0.56 0.56 0.61 2367.523118 2337.882744 0.726522 28.913851 -20.684262 20.404370 705600.000000 709979.569274 1010.871084 367.428011 643.443073 29.116340 -0.139946 15.772719 312.766902 38.888390 15.773231 592.530873 35.138969 0.000000 0.000000 0.180009 
605 0.56 0.56 0.61 2330.522289 2298.641963 3.752498 28.127828 -20.954921 20.393665 705600.000000 709993.312643 1010.886323 367.457999 643.428324 29.732935 -0.280628 15.770190 312.749117 38.938692 15.770674 592.509842 35.147807 0.000000 0.000000 0.180009 
606 0.56 0.56 0.61 2286.470497 2254.144907 3.757437 28.568152 -20.954921 20.376332 705600.000000 709959.027600 1010.871152 367.433968 643.437185 29.732935 -0.289294 15.771707 312.750137 38.912124 15.772083 592.521542 35.143559 0.000000 0.000000 0.180009 
607 0.56 0.56 0.61 2342.736752 2313.209942 0.435861 29.090948 -20.954921 20.156869 705600.000000 709950.535564 1010.860685 367.413813 643.446873 29.421957 -0.399026 15.773359 312.759369 38.881085 15.773788 592.533649 35.139435 0.000000 0.000000 0.180009 
608 0.56 0.56 0.61 2347.023962 2316.794153 0.125023 30.104787 -20.853679 20.161826 705600.000000 709968.642286 1010.835831 367.371867 643.463964 29.320716 -0.345927 15.776759 312.731799 38.863309 15.777162 592.542285 35.144517 0.000000 0.000000 0.180009 
609 0.56 0.56 0.61 2347.999641 2318.057934 0.259399 29.682307 -20.853679 20.231685 705600.000000 709970.075719 1010.845153 367.388696 643.456456 29.394536 -0.310997 15.775369 312.734717 38.878610 15.775771 592.533856 35.146829 0.000000 0.000000 0.180009 
610 0.56 0.56 0.61 2346.301174 2316.417693 0.223101 29.660380 -20.853679 20.215632 705600.000000 710059.803332 1010.846769 367.390281 643.456488 29.382234 -0.319024 15.775227 312.750184 38.864870 15.775683 592.533736 35.147070 0.000000 0.000000 0.180009 
611 0.56 0.56 0.61 2378.003214 2348.407789 0.222708 29.372717 -20.853679 20.216867 705600.000000 710011.342943 1010.853735 367.402128 643.451607 29.382234 -0.318406 15.774297 312.758290 38.869540 15.774727 592.529945 35.146935 0.000000 0.000000 0.180009 
612 0.56 0.56 0.61 2339.842237 2306.733924 2.707536 30.400777 -20.646949 20.201995 705600.000000 709973.182466 1010.829275 367.360060 643.469214 29.668905 -0.222477 15.777627 312.736363 38.846070 15.778137 592.542530 35.148548 0.000000 0.000000 0.180009 
613 0.56 0.56 0.61 2328.539458 2296.043306 2.705718 29.790435 -20.646949 20.210244 705600.000000 709922.933197 1010.845711 367.386237 643.459474 29.668905 -0.218352 15.775602 312.772926 38.837709 15.776084 592.537419 35.145971 0.000000 0.000000 0.180009 
614 0.56 0.56 0.61 2297.551620 2265.145088 2.707065 29.699467 -20.646949 20.204117 705600.000000 709937.196024 1010.847339 367.389622 643.457716 29.668905 -0.221416 15.775308 312.766602 38.847713 15.775790 592.537101 35.144824 0.000000 0.000000 0.180009 
615 0.56 0.56 0.61 2364.676071 2335.095015 0.048406 29.532650 -20.646949 20.207772 705600.000000 709942.634301 1010.853451 367.397794 643.455657 29.307405 -0.219589 15.774830 312.794888 38.828076 15.775206 592.538789 35.141662 0.000000 0.000000 0.180009 
616 0.56 0.56 0.61 2294.307043 2264.630882 0.046988 29.629173 -20.646949 20.214279 705600.000000 709873.484677 1010.849867 367.393036 643.456831 29.307405 -0.216335 15.775142 312.776504 38.841391 15.775545 592.538896 35.142390 0.000000 0.000000 0.180009 
617 0.56 0.56 0.61 2324.710355 2294.330381 0.989218 29.390756 -20.646949 20.256504 705600.000000 709864.930727 1010.855384 367.402695 643.452689 29.522420 -0.195222 15.774327 312.775132 38.853236 15.774756 592.539785 35.138148 0.000000 0.000000 0.180009 
618 0.56 0.56 0.61 2279.857955 2249.425122 0.298470 30.134363 -20.646949 20.150231 705600.000000 709800.508368 1010.844997 367.379924 643.465073 29.413157 -0.248359 15.776751 312.772577 38.830596 15.777236 592.553443 35.134394 0.000000 0.000000 0.180009 
619 0.56 0.56 0.61 2257.987482 2227.475315 1.283151 29.229016 -20.862008 20.054540 705600.000000 709807.464846 1010.860079 367.409844 643.450235 29.541007 -0.403734 15.773751 312.792790 38.843303 15.774207 592.535686 35.140342 0.000000 0.000000 0.180009 
620 0.56 0.56 0.61 2276.250730 2245.661694 0.212748 30.376289 -20.699448 20.057778 705600.000000 709895.438963 1010.840622 367.370891 643.469731 29.378447 -0.320835 15.777534 312.793021 38.800336 15.778018 592.550659 35.141054 0.000000 0.000000 0.180009 
621 0.56 0.56 0.61 2302.596120 2272.241868 0.214905 30.139347 -20.699448 20.051089 705600.000000 709922.037718 1010.838273 367.372502 643.465771 29.378447 -0.324180 15.776639 312.775947 38.819915 15.777229 592.543080 35.145462 0.000000 0.000000 0.180009 
622 0.56 0.56 0.61 2309.163917 2278.534596 0.202061 30.427261 -20.705300 20.055170 705600.000000 709979.537205 1010.828825 367.359087 643.469738 29.373772 -0.325065 15.777686 312.750825 38.830576 15.778222 592.531741 35.159774 0.000000 0.000000 0.186675 
623 0.56 0.56 0.61 2274.342645 2242.874081 0.285241 31.183323 -20.705300 19.902088 705600.000000 709976.798773 1010.820139 367.337060 643.483078 29.225622 -0.401606 15.780176 312.769198 38.787686 15.780714 592.550690 35.151675 0.000000 0.000000 0.186675 
624 0.56 0.56 0.61 2332.917802 2302.134972 0.416945 30.365884 -20.640710 20.190740 705600.000000 710043.299901 1010.837776 367.369372 643.468403 29.439686 -0.224985 15.777518 312.760711 38.831143 15.778029 592.541702 35.148672 0.000000 0.000000 0.186675 
625 0.56 0.56 0.61 2289.837704 2259.466239 0.135585 30.235880 -20.640710 20.174503 705600.000000 710069.315228 1010.834137 367.367394 643.466743 29.368085 -0.233103 15.777067 312.760167 38.830161 15.777576 592.533754 35.155412 0.000000 0.000000 0.186675 
626 0.56 0.56 0.61 2345.218908 2314.449117 1.210279 29.559511 -20.530004 20.450478 705600.000000 710017.106982 1010.849808 367.394809 643.454999 29.550183 -0.039763 15.774936 312.760594 38.859279 15.775339 592.532811 35.146849 0.000000 0.000000 0.186675 
627 0.56 0.56 0.61 2389.526089 2357.937547 2.769702 28.818839 -20.530004 20.567774 705600.000000 709989.258230 1010.864988 367.423579 643.441409 29.676460 0.018885 15.772489 312.757784 38.893306 15.772918 592.510344 35.158147 0.000000 0.000000 0.193342 
628 0.56 0.56 0.61 2338.265322 2307.777266 1.192688 29.295368 -20.401362 20.570310 705600.000000 709989.426012 1010.855793 367.405427 643.450366 29.547818 0.084474 15.774011 312.771324 38.860091 15.774467 592.521457 35.154442 0.000000 0.000000 0.193342 
629 0.56 0.56 0.61 2299.349295 2268.809777 0.043352 30.496166 -20.161181 20.576562 705600.000000 709983.550028 1010.842050 367.371742 643.470308 29.307637 0.207691 15.777933 312.767489 38.826320 15.778473 592.551915 35.139919 0.000000 0.000000 0.193342 
630 0.56 0.56 0.61 2288.186553 2257.324356 0.044428 30.817768 -20.161181 20.581712 705600.000000 709928.160943 1010.828475 367.351795 643.476680 29.307637 0.210266 15.778968 312.758558 38.814269 15.779506 592.558268 35.138906 0.000000 0.000000 0.193342 
631 0.56 0.56 0.61 2354.377449 2324.559496 0.137169 29.680784 -20.261784 20.665794 705600.000000 710010.861489 1010.855462 367.398279 643.457183 29.373761 0.202005 15.775251 312.784160 38.838867 15.775736 592.542525 35.138922 0.000000 0.000000 0.193342 
632 0.56 0.56 0.61 2347.291493 2317.129871 0.435782 29.725840 -20.261784 20.662052 705600.000000 710017.749755 1010.846893 367.388658 643.458236 29.163684 0.200134 15.775392 312.766317 38.846948 15.775875 592.539314 35.143046 0.000000 0.000000 0.193342 
633 0.56 0.56 0.61 2306.995245 2276.473908 0.434553 30.086784 -20.261784 20.655865 705600.000000 710065.698383 1010.844514 367.380857 643.463657 29.163684 0.197040 15.776537 312.759561 38.844759 15.777101 592.546147 35.140408 0.000000 0.000000 0.193342 
634 0.56 0.56 0.61 2305.461446 2274.974354 0.434595 30.052497 -20.261784 20.656077 705600.000000 709976.650710 1010.845134 367.382137 643.462996 29.163684 0.197146 15.776399 312.756375 38.849362 15.776991 592.546855 35.139151 0.000000 0.000000 0.193342 
635 0.56 0.56 0.61 2245.426460 2215.048724 0.434522 29.943214 -20.261784 20.655707 705600.000000 709879.807161 1010.847719 367.386600 643.461119 29.163684 0.196961 15.776117 312.757069 38.853414 15.776628 592.546559 35.137932 0.000000 0.000000 0.193342 
636 0.56 0.56 0.61 2227.437780 2197.462618 0.130725 29.844436 -20.261784 20.716370 705600.000000 709957.223042 1010.841089 367.381930 643.459159 29.241474 0.227293 15.775883 312.738038 38.868009 15.776312 592.527219 35.155628 0.000000 0.000000 0.200009 
637 0.56 0.56 0.61 2319.436279 2289.445926 0.130884 29.859469 -20.261784 20.717068 705600.000000 709914.034628 1010.842611 367.382498 643.460114 29.241474 0.227642 15.775959 312.754759 38.851780 15.776335 592.535177 35.148602 0.000000 0.000000 0.200009 
638 0.56 0.56 0.61 2277.286513 2247.369004 0.065963 29.851546 -20.261784 20.726375 705600.000000 709914.733546 1010.842125 367.382398 643.459727 29.279851 0.232295 15.775889 312.746059 38.860451 15.776318 592.534897 35.148512 0.000000 0.000000 0.200009 
639 0.56 0.56 0.61 2251.680440 2222.011089 0.067693 29.601659 -20.261784 20.733761 705600.000000 709890.545798 1010.847905 367.392517 643.455388 29.279851 0.235988 15.774956 312.753259 38.864303 15.775492 592.528170 35.151726 0.000000 0.000000 0.206676 
640 0.56 0.56 0.61 2330.065187 2299.680539 0.241676 30.142973 -20.194273 20.732290 705600.000000 709953.240977 1010.843538 367.378785 643.464754 29.212340 0.269008 15.776771 312.761684 38.840330 15.777283 592.548082 35.139389 0.000000 0.000000 0.206676 
641 0.56 0.56 0.61 2365.869757 2335.900029 0.557471 29.412257 -20.194273 20.947801 705600.000000 709924.606438 1010.851784 367.399876 643.451908 29.448487 0.376764 15.774443 312.744938 38.880495 15.774873 592.529284 35.147751 0.000000 0.000000 0.206676 
642 0.56 0.56 0.61 2479.312973 2446.198338 3.393079 29.721556 -20.194273 20.951128 705600.000000 709945.398569 1010.844410 367.387210 643.457200 29.707453 0.378427 15.775416 312.739699 38.872095 15.775899 592.531809 35.149492 0.000000 0.000000 0.206676 
643 0.56 0.56 0.61 2325.486533 2292.735062 3.386801 29.364669 -20.194273 20.934354 705600.000000 709924.549822 1010.853883 367.402430 643.451453 29.707453 0.370040 15.774218 312.756786 38.871427 15.774701 592.530913 35.145840 0.000000 0.000000 0.206676 
644 0.56 0.56 0.61 2307.225447 2274.962540 3.382456 28.880452 -20.194273 20.922515 705600.000000 709831.611768 1010.866874 367.423167 643.443707 29.707453 0.364121 15.772697 312.782587 38.867883 15.773073 592.528804 35.141830 0.000000 0.000000 0.206676 
645 0.56 0.56 0.61 2302.848937 2270.641344 2.720645 29.486948 -20.194273 20.884975 705600.000000 709790.920412 1010.850522 367.397143 643.453379 29.664998 0.345351 15.774684 312.744296 38.878163 15.775113 592.535389 35.142877 0.000000 0.000000 0.206676 
646 0.56 0.56 0.61 2298.137480 2268.483629 0.316117 29.337735 -20.194273 20.895880 705600.000000 709779.812065 1010.855639 367.404232 643.451407 29.402596 0.350803 15.774192 312.769467 38.860572 15.774595 592.533094 35.143717 0.000000 0.000000 0.206676 
647 0.56 0.56 0.61 2351.415921 2321.102337 0.236257 30.077326 -20.194273 20.798542 705600.000000 709853.592295 1010.845987 367.382027 643.463959 29.389486 0.302134 15.776594 312.771390 38.834044 15.777052 592.550437 35.136470 0.000000 0.000000 0.206676 
648 0.56 0.56 0.61 2313.605256 2283.813533 0.153276 29.638447 -20.194273 20.835346 705600.000000 709863.437460 1010.856308 367.399910 643.456398 29.354613 0.320536 15.775140 312.774536 38.850234 15.775598 592.549043 35.131756 0.000000 0.000000 0.206676 
649 0.56 0.56 0.61 2284.095198 2254.587299 0.617625 28.890274 -20.309589 20.836022 705600.000000 709790.937173 1010.866080 367.422414 643.443667 29.469929 0.263217 15.772658 312.774037 38.875719 15.773114 592.529696 35.140857 0.000000 0.000000 0.206676 
650 0.56 0.56 0.61 2260.685739 2231.090411 0.731452 28.863876 -20.309589 20.845813 705600.000000 709774.062590 1010.867786 367.424170 643.443616 29.122748 0.268112 15.772528 312.788725 38.862918 15.773010 592.530005 35.140600 0.000000 0.000000 0.206676 
651 0.56 0.56 0.61 2275.248860 2245.482102 0.732903 29.033856 -20.309589 20.851197 705600.000000 709821.756176 1010.868876 367.423510 643.445366 29.122748 0.270804 15.773161 312.765781 38.884568 15.773619 592.538989 35.132759 0.000000 0.000000 0.206676 
652 0.56 0.56 0.61 2324.199062 2294.451147 0.731661 29.016254 -20.309589 20.846594 705600.000000 709833.612611 1010.869793 367.424543 643.445250 29.122748 0.268502 15.773069 312.773829 38.877645 15.773553 592.538128 35.133569 0.000000 0.000000 0.206676 
653 0.56 0.56 0.61 2319.884315 2287.063002 3.195199 29.626114 -20.309589 20.833417 705600.000000 709833.313087 1010.875004 367.421183 643.453821 28.908962 0.261914 15.775051 312.758072 38.888061 15.775647 592.570176 35.107997 0.000000 0.000000 0.206676 
654 0.56 0.56 0.61 2315.054235 2284.853732 0.728095 29.472408 -20.309589 20.833142 705600.000000 709766.215614 1010.886813 367.435661 643.451151 29.122748 0.261777 15.774593 312.780889 38.880179 15.775138 592.577336 35.098677 0.000000 0.000000 0.206676 
655 0.56 0.56 0.61 2217.356602 2187.223116 0.264106 29.869380 -20.309589 20.824496 705600.000000 709799.250241 1010.876000 367.418559 643.457441 29.403802 0.257454 15.775850 312.757686 38.885023 15.776475 592.578900 35.102066 0.000000 0.000000 0.206676 
656 0.56 0.56 0.61 2243.950114 2214.292094 0.261343 29.396677 -20.309589 20.933176 705600.000000 709833.636842 1010.871818 367.422073 643.449745 29.394937 0.311793 15.774218 312.740200 38.907655 15.774893 592.555458 35.119394 0.000000 0.000000 0.206676 
657 0.56 0.56 0.61 2298.214411 2267.506815 1.132298 29.575299 -20.271314 20.920956 705600.000000 709935.106952 1010.855488 367.401037 643.454451 29.077766 0.324821 15.774751 312.750354 38.875932 15.775422 592.543451 35.135578 0.000000 0.000000 0.206676 
658 0.56 0.56 0.61 2319.929040 2289.488453 1.131372 29.309216 -20.271314 20.918100 705600.000000 709929.636141 1010.869247 367.419659 643.449588 29.077766 0.323393 15.773824 312.768927 38.876909 15.774551 592.546742 35.128295 0.000000 0.000000 0.206676 
659 0.56 0.56 0.61 2322.396083 2293.832049 0.081042 28.482992 -20.471172 20.913569 705600.000000 710000.274166 1010.880489 367.445113 643.435375 29.344418 0.221199 15.771196 312.758491 38.915427 15.771814 592.531542 35.132020 0.000000 0.000000 0.206676 
660 0.56 0.56 0.61 2259.654204 2231.077866 0.063026 28.513311 -20.443928 20.924945 705600.000000 709990.868992 1010.872742 367.436390 643.436351 29.320445 0.240508 15.771334 312.753325 38.911731 15.771897 592.522971 35.141483 0.000000 0.000000 0.206676 
661 0.56 0.56 0.61 2372.225141 2342.336390 0.831848 29.056903 -20.392836 20.940302 705600.000000 709998.006165 1010.880329 367.436244 643.444085 29.109808 0.273733 15.773084 312.753155 38.910004 15.773760 592.551488 35.118838 0.000000 0.000000 0.206676 
662 0.56 0.56 0.61 2313.817755 2284.239809 0.467703 29.110243 -20.392836 20.942763 705600.000000 709975.620960 1010.864342 367.418679 643.445663 29.444365 0.274963 15.773240 312.733176 38.912263 15.773912 592.535111 35.136640 0.000000 0.000000 0.206676 
663 0.56 0.56 0.60 2303.269373 2273.552395 0.145879 29.571099 -20.392836 20.721253 705600.000000 709982.326076 1010.854339 367.400422 643.453917 29.227239 0.164208 15.774809 312.747951 38.877661 15.775427 592.530311 35.148180 0.000000 0.000000 0.206676 
664 0.56 0.56 0.60 2328.406487 2298.495178 0.144564 29.766745 -20.392836 20.713149 705600.000000 709979.230879 1010.843635 367.385550 643.458085 29.227239 0.160157 15.775428 312.738643 38.871479 15.776044 592.536294 35.145748 0.000000 0.000000 0.206676 
665 0.56 0.56 0.60 2372.571210 2342.677183 0.143922 29.750104 -20.392836 20.709115 705600.000000 709979.393679 1010.843321 367.385785 643.457536 29.227239 0.158139 15.775356 312.728398 38.882031 15.775999 592.536899 35.144638 0.000000 0.000000 0.206676 
666 0.56 0.56 0.61 2289.949589 2260.220734 1.009965 28.718891 -20.392836 20.892469 705600.000000 709872.020345 1010.873290 367.434462 643.438828 29.522012 0.249816 15.772108 312.740492 38.921861 15.772620 592.526142 35.140067 0.000000 0.000000 0.206676 
667 0.56 0.56 0.61 2209.557310 2180.198855 1.008867 28.349588 -20.392836 20.888054 705600.000000 709755.761634 1010.875782 367.442551 643.433231 29.522012 0.247609 15.770857 312.748685 38.923008 15.771367 592.517332 35.144533 0.000000 0.000000 0.206676 
668 0.56 0.56 0.61 2267.958622 2238.357099 0.790460 28.811064 -20.364682 20.901999 705600.000000 709789.141609 1010.863821 367.423051 643.440770 29.493858 0.268658 15.772376 312.730112 38.920564 15.772912 592.518927 35.148931 0.000000 0.000000 0.206676 
669 0.56 0.56 0.61 2270.127126 2240.459348 0.319745 29.348032 -20.364682 20.805861 705600.000000 709812.886446 1010.866677 367.417037 643.449639 29.187925 0.220590 15.774057 312.749315 38.893666 15.774704 592.543761 35.131174 0.000000 0.000000 0.206676 
670 0.56 0.56 0.61 2317.119962 2286.965827 0.635471 29.518664 -20.364682 20.739845 705600.000000 709887.008489 1010.856479 367.403130 643.453349 29.477594 0.187582 15.774568 312.748205 38.880358 15.775240 592.541463 35.136646 0.000000 0.000000 0.206676 
671 0.56 0.56 0.61 2313.763719 2283.534651 0.062480 30.166588 -20.288707 20.747068 705600.000000 709949.262240 1010.854419 367.391145 643.463274 29.326659 0.229181 15.776758 312.736957 38.877430 15.777433 592.564231 35.121610 0.000000 0.000000 0.206676 
672 0.56 0.56 0.61 2264.733234 2233.745538 0.245760 30.741936 -20.288707 20.626884 705600.000000 709868.297366 1010.840517 367.367466 643.473051 29.200144 0.169088 15.778643 312.733511 38.855311 15.779345 592.560737 35.132970 0.000000 0.000000 0.206676 
673 0.56 0.56 0.61 2296.908724 2266.086302 0.247030 30.575393 -20.288707 20.634313 705600.000000 709919.114886 1010.851867 367.381990 643.469877 29.200144 0.172803 15.778074 312.751756 38.852160 15.778804 592.563148 35.127925 0.000000 0.000000 0.213343 
674 0.56 0.56 0.61 2314.773832 2284.905259 0.033111 29.835462 -20.470259 20.634444 705600.000000 709970.662694 1010.862822 367.405021 643.457801 29.268036 0.082092 15.775706 312.762245 38.867070 15.776327 592.550226 35.131247 0.000000 0.000000 0.213343 
675 0.56 0.56 0.61 2327.491295 2296.566942 0.968132 29.956220 -20.470259 20.636201 705600.000000 710065.403857 1010.850450 367.391043 643.459408 29.085116 0.082971 15.776074 312.728763 38.886206 15.776747 592.536147 35.146513 0.000000 0.000000 0.213343 
676 0.56 0.56 0.61 2240.769875 2210.192784 0.969518 29.607573 -20.470259 20.652135 705600.000000 710061.590643 1010.852522 367.398331 643.454191 29.085116 0.090938 15.774917 312.742723 38.880690 15.775562 592.523047 35.155582 0.000000 0.000000 0.220010 
677 0.56 0.56 0.61 2267.733230 2238.038869 0.056301 29.638059 -20.470259 20.653356 705600.000000 710056.685306 1010.851968 367.397191 643.454778 29.255399 0.091549 15.774989 312.745171 38.877031 15.775661 592.522850 35.156267 0.000000 0.000000 0.220010 
678 0.56 0.56 0.61 2336.019503 2306.411033 0.058092 29.550378 -20.470259 20.671970 705600.000000 710186.067466 1010.874563 367.422865 643.451697 29.255399 0.100855 15.774753 312.766937 38.881175 15.775430 592.535646 35.140621 0.000000 0.000000 0.220010 
679 0.56 0.56 0.61 2322.007770 2292.368008 0.017739 29.622023 -20.470259 20.671723 705600.000000 710194.109288 1010.868620 367.417262 643.451358 29.323831 0.100732 15.775000 312.741762 38.900501 15.775731 592.505384 35.170243 0.000000 0.000000 0.233344 
680 0.56 0.56 0.61 2322.627860 2292.560620 1.056920 29.010320 -20.742204 20.656757 705600.000000 710251.017746 1010.862013 367.419799 643.442214 29.074664 -0.042724 15.773033 312.726352 38.920415 15.773651 592.484022 35.184541 0.000000 0.000000 0.240011 
681 0.56 0.56 0.61 2388.554077 2360.045416 0.392677 28.115984 -20.978016 20.661163 705600.000000 710240.236668 1010.872634 367.446628 643.426007 29.439917 -0.158427 15.770185 312.714482 38.961961 15.770721 592.443382 35.211903 0.000000 0.000000 0.246678 
682 0.56 0.56 0.61 2325.448476 2297.522728 0.038163 27.887586 -20.978016 20.648365 705600.000000 710186.906007 1010.884106 367.462830 643.421276 29.280901 -0.164825 15.769511 312.722609 38.970710 15.769996 592.437873 35.213407 0.000000 0.000000 0.266679 
683 0.56 0.56 0.61 2373.427431 2345.313147 0.035945 28.078340 -20.978016 20.641050 705600.000000 710159.912807 1010.880014 367.455308 643.424706 29.284908 -0.168483 15.770083 312.716843 38.968381 15.770621 592.447449 35.206636 0.000000 0.000000 0.286680 
684 0.56 0.56 0.61 2362.152572 2333.559490 0.035201 28.557882 -20.823446 20.776173 705600.000000 710194.859380 1010.870042 367.436592 643.433449 29.262729 -0.023637 15.771653 312.716040 38.948900 15.772190 592.462926 35.198332 0.000000 0.000000 0.286680 
685 0.56 0.56 0.61 2311.517023 2282.776360 0.035701 28.704963 -20.823446 20.758355 705600.000000 710135.629290 1010.866765 367.430717 643.436048 29.262729 -0.032546 15.772164 312.705501 38.953052 15.772675 592.474015 35.189359 0.000000 0.000000 0.286680 
686 0.56 0.56 0.61 2286.911856 2257.877144 0.036312 28.998400 -20.823446 20.741710 705600.000000 710075.570175 1010.854173 367.412121 643.442052 29.262729 -0.040868 15.773100 312.699076 38.939945 15.773610 592.482527 35.185915 0.000000 0.000000 0.286680 
687 0.56 0.56 0.61 2303.559976 2275.385710 0.189355 27.984911 -20.959301 20.742531 705600.000000 710101.230374 1010.877172 367.452890 643.424282 29.398584 -0.108385 15.769782 312.716839 38.966269 15.770265 592.460036 35.193981 0.000000 0.000000 0.293347 
688 0.56 0.56 0.61 2412.384795 2384.421744 0.189503 27.773548 -20.959301 20.741174 705600.000000 710161.602957 1010.879989 367.460143 643.419846 29.398584 -0.109063 15.769007 312.707429 38.983707 15.769597 592.442380 35.207870 0.000000 0.000000 0.293347 
689 0.56 0.56 0.61 2394.183576 2365.346290 0.205696 28.631590 -20.959301 20.550152 705600.000000 710127.468841 1010.865027 367.428469 643.436558 29.213837 -0.204574 15.771879 312.720131 38.936459 15.772362 592.492097 35.172100 0.000000 0.000000 0.293347 
